id,pvalue,qvalue,ppde,lsmM75,lsmD75,FC,direction,P1,P2,Descriptions
Ssc.25763.1.A1_at,0.000489431,0.122590837,0.819214251,7.3024026,7.83784848,0.58540821,UP,3,3,"gb:BI405001  DB_XREF=gi:15184214  DB_XREF=MI-P-NA-aeh-g-11-1-UM.s1.ab1  CLONE=MI-P-NA-aeh-g-11-1-UM.ab1  TID=Ssc.7919.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.7919  UG_TITLE=Transcribed locus, moderately similar to NP_000525.1 PMS1 postmeiotic segregation increased 1 (S. cerevisiae) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.1764.1.A1_at,0.000505182,0.123202464,0.817365206,6.57153761,7.26644729,0.499119526,UP,3,3,"gb:CN031697  DB_XREF=gi:48726233  DB_XREF=UMC-pgvo2-006-a04  TID=Ssc.27952.1  CNT=6  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.27952  UG_TITLE=Transcribed locus, weakly similar to NP_000126.1 Fanconi anemia, complementation group A (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.24441.2.S1_a_at,0.000516077,0.123202464,0.816111269,3.78286898,4.4270061,0.525115458,UP,0,3,"gb:CN069866  DB_XREF=gi:45845923  DB_XREF=857911  TID=Ssc.25175.2  CNT=12  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.25175  UG_TITLE=Transcribed locus, moderately similar to NP_653202.1 chemokine-like factor super family 3 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.17781.1.S1_s_at,0.000532872,0.124573657,0.814216534,1.31927218,3.62280209,0.099905563,UP,3,3,"gb:CN160386  DB_XREF=gi:46174816  DB_XREF=949562  TID=Ssc.27458.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.27458  UG_TITLE=Transcribed locus, highly similar to NP_060617.1 Fas apoptotic inhibitory molecule (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.20986.2.S1_at,0.000582274,0.132693264,0.808891343,6.11374493,7.59113217,0.228233229,UP,0,0,"gb:BI185413  DB_XREF=gi:14659822  DB_XREF=UNL-P-FN-cw-b-08-0-UNL.s1  CLONE=UNL-P-FN-cw-b-08-0-UNL  TID=Ssc.21602.1  CNT=8  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.21602  UG_TITLE=Transcribed locus, moderately similar to NP_114425.1 family with sequence similarity 14, member A (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.26569.1.S1_at,0.000586627,0.132693264,0.808438636,2.19044835,4.38874215,0.110992372,UP,1,1,gb:BF705631  DB_XREF=gi:11997292  DB_XREF=230514  TID=Ssc.16438.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.16438  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.27124.1.A1_at,0.000589708,0.132693264,0.808119743,6.06265609,6.97450273,0.401781593,UP,3,3,gb:BI400156  DB_XREF=gi:15179217  DB_XREF=MI-P-AY1-nqm-e-05-0-UI.s1  CLONE=MI-P-AY1-nqm-e-05-0-UI  TID=Ssc.10022.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.10022  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.26199.1.S1_at,0.000602479,0.133373902,0.80681115,2.12878924,4.00800436,0.152709918,UP,3,3,"gb:BI403931  DB_XREF=gi:15183028  DB_XREF=MI-P-CP1-nwr-d-05-0-UI.s1  CLONE=MI-P-CP1-nwr-d-05-0-UI  TID=Ssc.12855.1  CNT=6  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.12855  UG_TITLE=Transcribed locus, moderately similar to NP_065716.1 transmembrane protein 27 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.10053.1.A1_at,0.00060855,0.133373902,0.806196407,6.76181908,7.1789926,0.658906577,UP,3,3,"gb:NM_213871.1  DB_XREF=gi:47523115  GEN=UPTI  TID=Ssc.3141.1  CNT=81  FEA=FLmRNA  TIER=FL+Stack  STK=31  LL=396887  UG=Ssc.3141  DEF=Sus scrofa plasmin trypsin inhibitor (UPTI), mRNA.  PROD=plasmin trypsin inhibitor  FL=gb:NM_213871.1 gb:L14282.1  REP_ORG=S. scrofa"
Ssc.30282.1.A1_at,0.000655433,0.138876652,0.801598859,5.36401399,6.06328317,0.496948351,UP,0,0,"gb:BP157169  DB_XREF=gi:40406642  DB_XREF=BP157169  CLONE=SPL010013B07  TID=Ssc.15650.3  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.15650  UG_TITLE=Transcribed locus, highly similar to NP_057421.1 EnahVasp-like (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.3880.1.S1_at,0.000725534,0.140411109,0.795169246,6.12202699,7.30323663,0.306907267,UP,0,1,gb:CF368574  DB_XREF=gi:34174221  DB_XREF=853230  TID=Ssc.15272.2  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.15272  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.29346.1.A1_at,0.000738004,0.140411109,0.794075598,1.87617337,3.71980582,0.158241576,UP,0,0,"gb:AW415918  DB_XREF=gi:6943800  DB_XREF=50512  TID=Ssc.17840.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.17840  UG_TITLE=Transcribed locus, weakly similar to NP_001723.1 butyrophilin, subfamily 1, member A1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.23292.1.A1_at,0.000745627,0.140411109,0.793413973,4.79256306,5.36954484,0.561590816,UP,3,3,gb:CO947431  DB_XREF=gi:51314190  DB_XREF=UMC-p6mm3-019-e06  TID=Ssc.30676.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.30676  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.13435.1.A1_at,0.000757108,0.140411109,0.792427186,5.5406913,6.80275972,0.283067917,UP,3,3,"gb:CN161862  DB_XREF=gi:46176292  DB_XREF=951192  TID=Ssc.10226.1  CNT=83  FEA=EST  TIER=Stack  STK=9  UG=Ssc.10226  UG_TITLE=Transcribed locus, highly similar to NP_004031.1 ras homolog gene family, member B (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.9448.1.A1_at,0.000758548,0.140411109,0.792304227,6.22243084,6.55178419,0.719388776,UP,0,3,gb:BQ603575  DB_XREF=gi:21550301  DB_XREF=MI-P-O3-abb-f-03-1-UM.s2  CLONE=MI-P-O3-abb-f-03-1-UM  TID=Ssc.8838.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.8838  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.1008.1.A1_at,0.000766339,0.140411109,0.79164205,6.37247361,7.38119634,0.364684483,UP,3,3,"gb:NM_214114.1  DB_XREF=gi:47523035  GEN=JAK1  TID=Ssc.328.1  CNT=44  FEA=FLmRNA  TIER=FL+Stack  STK=22  LL=397202  UG=Ssc.328  DEF=Sus scrofa Janus kinase 1 (JAK1), mRNA.  PROD=Janus kinase 1  FL=gb:AB036335.1 gb:NM_214114.1  REP_ORG=S. scrofa"
Ssc.17510.1.S1_at,0.000767456,0.140411109,0.791547536,3.25762907,4.66157834,0.245625006,UP,3,3,"gb:BF712770  DB_XREF=gi:12012245  DB_XREF=MI-P-H3-adl-h-07-1-UM.s1  CLONE=MI-P-H3-adl-h-07-1-UM  TID=Ssc.8328.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.8328  UG_TITLE=Transcribed locus, highly similar to NP_570981.1 peptidylprolyl isomerase (cyclophilin)-like 3 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.17842.2.S1_a_at,0.000787598,0.141434831,0.789861039,6.62689398,7.37262003,0.474389744,UP,3,3,gb:CO992392  DB_XREF=gi:51351666  DB_XREF=UMC-pd6end2-001-d12  TID=Ssc.30480.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.30480  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.4087.1.A1_at,0.000793218,0.141434831,0.789396377,7.12895312,7.58782984,0.631993152,UP,0,0,"gb:CN160520  DB_XREF=gi:46174950  DB_XREF=949708  TID=Ssc.12416.3  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.12416  UG_TITLE=Transcribed locus, highly similar to NP_056123.1 formin binding protein 4 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.1742.1.S1_at,0.000821056,0.142768775,0.787131267,5.93340975,6.78859789,0.425203186,UP,3,3,"gb:CK459945  DB_XREF=gi:40831226  DB_XREF=930186  TID=Ssc.24547.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.24547  UG_TITLE=Transcribed locus, highly similar to NP_037367.2 nuclear RNase III Drosha (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.1808.1.S1_at,0.00084889,0.145669358,0.784924723,5.1083031,5.8751381,0.464480826,UP,3,3,"gb:CN160216  DB_XREF=gi:46174646  DB_XREF=949380  TID=Ssc.24250.1  CNT=20  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.24250  UG_TITLE=Transcribed locus, highly similar to NP_001869.1 cellular retinoic acid binding protein 2 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.7803.1.S1_at,0.000851584,0.145669358,0.784714125,7.71899919,8.26936813,0.57673699,UP,0,0,"gb:CF359948  DB_XREF=gi:34157175  DB_XREF=821234  TID=Ssc.24670.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24670  UG_TITLE=Transcribed locus, moderately similar to NP_009147.3 Hermansky-Pudlak syndrome 5 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.786.1.S1_at,0.000866711,0.145884825,0.783541036,3.78115583,5.83104756,0.128748842,UP,0,0,"gb:CF360200  DB_XREF=gi:34157676  DB_XREF=821509  TID=Ssc.3730.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.3730  UG_TITLE=Transcribed locus, highly similar to NP_060678.1 ethanolamine kinase 2 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.4191.1.A1_at,0.000875905,0.146262261,0.782835736,0.92994032,3.26685978,0.096624837,UP,1,1,"gb:BX669927  DB_XREF=gi:37979947  DB_XREF=BX669927  CLONE=scac0028i.o.03  TID=Ssc.22623.3  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.22623  UG_TITLE=Transcribed locus, moderately similar to XP_218226.2 similar to mKIAA0287 protein (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.17399.1.S1_at,0.000895105,0.147188144,0.781381064,5.88419508,6.54812344,0.514824939,UP,3,3,"gb:CF180066  DB_XREF=gi:33291842  DB_XREF=815124  TID=Ssc.5902.1  CNT=6  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.5902  UG_TITLE=Transcribed locus, moderately similar to NP_005477.1 target of myb1-like 1 (chicken) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.7568.1.A1_at,0.000895441,0.147188144,0.781355822,3.0563455,7.13363665,0.016953328,UP,0,0,"gb:CF368628  DB_XREF=gi:34174328  DB_XREF=853287  TID=Ssc.19523.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.19523  UG_TITLE=Transcribed locus, moderately similar to NP_443203.1 liver-expressed antimicrobial peptide 2 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.7243.1.A1_at,0.000914682,0.148037794,0.779922427,4.80661269,6.0439349,0.290160167,UP,1,3,"gb:CF360700  DB_XREF=gi:34158669  DB_XREF=822186  TID=Ssc.18577.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.18577  UG_TITLE=Transcribed locus, highly similar to XP_222607.2 similar to Dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3 (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.12268.1.S1_at,0.000945041,0.150598339,0.777707486,4.17120298,5.49141871,0.267077679,UP,3,3,"gb:AF201723.1  DB_XREF=gi:6671199  TID=Ssc.1091.2  CNT=1  FEA=mRNA  TIER=ConsEnd  STK=0  LL=397571  UG_GENE=COL1A1  UG=Ssc.1091  UG_TITLE=Type I collagen alpha 1 chain  DEF=Sus scrofa type I collagen alpha1 mRNA, partial cds.  REP_ORG=S. scrofa"
Ssc.924.2.A1_at,0.000951976,0.150598339,0.777209267,8.28510605,8.96836947,0.504966383,UP,3,3,gb:BF712408  DB_XREF=gi:12011883  DB_XREF=MI-P-A3-adg-b-04-1-UM.s1  CLONE=MI-P-A3-adg-b-04-1-UM  TID=Ssc.7040.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.7040  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.1554.2.S1_at,0.000981514,0.154112379,0.775118217,6.69035201,7.04342781,0.70252394,UP,0,0,gb:CN027149  DB_XREF=gi:48721685  DB_XREF=UMC-p4civv1-012-d11  TID=Ssc.28205.1  CNT=24  FEA=EST  TIER=Stack  STK=24  UG=Ssc.28205  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.19695.1.S1_at,0.001000738,0.154820087,0.773783414,0.95696399,2.73223788,0.169437036,UP,3,1,gb:CO951943  DB_XREF=gi:51328951  DB_XREF=UMC-pd12fol-017-a07  TID=Ssc.30063.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.30063  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.26736.1.A1_at,0.001016688,0.15506707,0.772690981,4.90634792,5.42645313,0.594458002,UP,3,3,gb:BX922189  DB_XREF=gi:41139037  DB_XREF=BX922189  CLONE=scan0022d.o.11  TID=Ssc.30713.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.30713  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.13767.1.A1_at,0.001028657,0.15506707,0.771879935,8.77329052,9.14308429,0.690876795,UP,3,3,gb:BX923782  DB_XREF=gi:41140630  DB_XREF=BX923782  CLONE=scan0012d.e.05  TID=Ssc.10494.1  CNT=20  FEA=EST  TIER=Stack  STK=8  UG=Ssc.10494  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.7093.3.S1_at,0.001036428,0.15506707,0.771357279,3.93882399,4.84419753,0.404390801,UP,1,0,"gb:CF176299  DB_XREF=gi:33288075  DB_XREF=800357  TID=Ssc.17933.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.17933  UG_TITLE=Transcribed locus, moderately similar to NP_766204.1 RIKEN cDNA C330027C09 gene (Mus musculus)  REP_ORG=S. scrofa"
Ssc.25042.1.A1_at,0.00110555,0.159866962,0.766837899,5.10506325,6.21293327,0.330261663,UP,3,2,"gb:BI185995  DB_XREF=gi:14660404  DB_XREF=UNL-P-FN-bg-a-01-0-UNL.s2  CLONE=UNL-P-FN-bg-a-01-0-UNL  TID=Ssc.1770.2  CNT=8  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.1770  UG_TITLE=Transcribed locus, moderately similar to NP_076934.1 hypothetical protein MGC3262 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.13948.1.S1_at,0.001116253,0.159866962,0.766157983,5.64197825,6.30013518,0.517804806,UP,3,3,"gb:CK460066  DB_XREF=gi:40831347  DB_XREF=930312  TID=Ssc.10394.1  CNT=11  FEA=EST  TIER=Stack  STK=8  UG=Ssc.10394  UG_TITLE=Transcribed locus, moderately similar to NP_476504.1 gonadotropin-releasing hormone (type 2) receptor 2 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.18626.1.A1_at,0.001130502,0.160714641,0.765260674,6.25781341,6.8263764,0.566338689,UP,0,1,gb:CN160592  DB_XREF=gi:46175022  DB_XREF=949786  TID=Ssc.10520.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.10520  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.5383.1.S1_at,0.00115485,0.160946802,0.763747684,5.05708963,5.78044478,0.485121866,UP,3,2,gb:BQ602491  DB_XREF=gi:21549217  DB_XREF=MI-P-NA-aem-e-08-1-UM.s1  CLONE=MI-P-NA-aem-e-08-1-UM  TID=Ssc.13492.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.13492  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.19126.1.A1_at,0.001155871,0.160946802,0.763684787,1.29509403,3.04509392,0.173773963,UP,3,3,gb:AJ652061  DB_XREF=gi:49334507  DB_XREF=AJ652061  CLONE=C0005179_P02  TID=Ssc.21179.1  CNT=8  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.21179  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.9551.1.S1_at,0.00117969,0.160946802,0.762229671,6.2982674,7.31555456,0.361574505,UP,0,0,gb:BQ598736  DB_XREF=gi:21545462  DB_XREF=MI-P-E4-ahc-e-08-1-UM.s1  CLONE=MI-P-E4-ahc-e-08-1-UM  TID=Ssc.7441.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.7441  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.10274.1.A1_at,0.001182388,0.160946802,0.762066306,2.59725152,4.07046987,0.229186694,UP,3,3,"gb:NM_214208.1  DB_XREF=gi:47523499  GEN=MAT-8  TID=Ssc.569.1  CNT=9  FEA=FLmRNA  TIER=FL+Stack  STK=6  LL=397413  UG=Ssc.569  DEF=Sus scrofa MAT-8 protein (MAT-8), mRNA.  PROD=MAT-8 protein  FL=gb:NM_214208.1 gb:AB015759.1  REP_ORG=S. scrofa"
Ssc.21023.1.S1_at,0.001215048,0.16254988,0.760111586,7.44561361,7.70009798,0.775316171,UP,3,3,gb:CF795118  DB_XREF=gi:37799691  DB_XREF=891219  TID=Ssc.10801.1  CNT=7  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.10801  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.28502.1.S1_at,0.001220669,0.16254988,0.759779342,7.21627066,7.80238201,0.556487066,UP,3,3,"gb:BF442325  DB_XREF=gi:11502417  DB_XREF=258991  TID=Ssc.28676.1  CNT=6  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.28676  UG_TITLE=Transcribed locus, highly similar to NP_796135.2 procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III (Mus musculus)  REP_ORG=S. scrofa"
Ssc.25450.1.S1_at,0.001271653,0.165284723,0.756819505,4.83073841,5.788398,0.383790062,UP,2,3,"gb:BE012731  DB_XREF=gi:8273664  DB_XREF=122392  TID=Ssc.24272.1  CNT=7  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.24272  UG_TITLE=Transcribed locus, highly similar to NP_005643.1 telomeric repeat binding factor 2 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.1372.1.A1_at,0.001296908,0.165375454,0.755387855,5.7670713,6.67368872,0.4038881,UP,3,3,"gb:CN154374  DB_XREF=gi:46168804  DB_XREF=941578  TID=Ssc.20231.1  CNT=19  FEA=EST  TIER=Stack  STK=8  UG=Ssc.20231  UG_TITLE=Transcribed locus, highly similar to XP_341490.1 similar to gp25L2 protein (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.8193.1.A1_at,0.001330499,0.167127487,0.753517368,4.95808332,6.15879892,0.300978754,UP,0,1,"gb:BX667432  DB_XREF=gi:37857150  DB_XREF=BX667432  CLONE=scag0001c.a.10  TID=Ssc.21733.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.21733  UG_TITLE=Transcribed locus, highly similar to NP_064391.1 muscleblind-like 1 (Drosophila) (Mus musculus)  REP_ORG=S. scrofa"
Ssc.6510.1.A1_at,0.001335663,0.167127487,0.753233134,6.63595769,7.40368606,0.464066058,UP,3,3,"gb:BI182677  DB_XREF=gi:14657086  DB_XREF=UNL-P-FN-bn-g-05-0-UNL.s1  CLONE=UNL-P-FN-bn-g-05-0-UNL  TID=Ssc.7635.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.7635  UG_TITLE=Transcribed locus, moderately similar to NP_060960.1 G protein-coupled receptor 48 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.14221.1.S1_at,0.001386354,0.167127487,0.75048819,6.45625154,7.04913837,0.552729344,UP,3,3,"gb:CK457322  DB_XREF=gi:40828603  DB_XREF=921608  TID=Ssc.3074.1  CNT=19  FEA=EST  TIER=Stack  STK=7  UG=Ssc.3074  UG_TITLE=Transcribed locus, moderately similar to NP_080952.1 RIKEN cDNA 0610007P22 gene (Mus musculus)  REP_ORG=S. scrofa"
Ssc.5163.1.S1_at,0.001390081,0.167127487,0.750289526,4.97355251,5.60472551,0.531967437,UP,3,3,gb:CO948314  DB_XREF=gi:51315073  DB_XREF=UMC-p8mm4-003-c05  TID=Ssc.30035.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.30035  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.1170.1.A1_at,0.001438185,0.167598261,0.747762548,7.12184571,7.44651175,0.722768689,UP,0,2,gb:BX916118  DB_XREF=gi:41132897  DB_XREF=BX916118  CLONE=scan0029d.o.09  TID=Ssc.16102.1  CNT=2  FEA=mRNA  TIER=ConsEnd  STK=0  LL=396812  UG_GENE=CRISP-1  UG=Ssc.16102  UG_TITLE=Cysteine-rich secretory protein-1  REP_ORG=S. scrofa
Ssc.2441.1.S1_at,0.001446688,0.167598261,0.747322872,5.50142837,6.53902499,0.35430519,UP,3,3,"gb:BI338963  DB_XREF=gi:15032246  DB_XREF=363698  TID=Ssc.22824.1  CNT=14  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.22824  UG_TITLE=Transcribed locus, highly similar to NP_036379.2 selenophosphate synthetase 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.8455.1.A1_at,0.001448957,0.167598261,0.747205893,6.13874151,6.75190783,0.541633167,UP,0,0,gb:BQ597569  DB_XREF=gi:21544295  DB_XREF=MI-P-A2-afc-b-05-1-UM.s1  CLONE=MI-P-A2-afc-b-05-1-UM  TID=Ssc.10660.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.10660  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.6903.1.S2_at,0.001452704,0.167598261,0.747013033,9.26141703,9.57010011,0.734413483,UP,3,3,"gb:CO937238  DB_XREF=gi:51303997  DB_XREF=UMC-pd12con-006-c11  TID=Ssc.4581.3  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.4581  UG_TITLE=Transcribed locus, highly similar to NP_115898.2 RNA binding protein (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.27911.1.S1_at,0.001464197,0.167598261,0.746423937,6.8080351,8.31757135,0.221012449,UP,0,0,"gb:BX917764  DB_XREF=gi:41134581  DB_XREF=BX917764  CLONE=scan0033d.j.15  TID=Ssc.26061.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.26061  UG_TITLE=Transcribed locus, moderately similar to NP_079800.1 keratin associated protein 3-3 (Mus musculus)  REP_ORG=S. scrofa"
Ssc.23977.1.S1_at,0.001465959,0.167598261,0.746333948,1.6018337,4.02795651,0.088378831,UP,3,3,gb:CF366785  DB_XREF=gi:34170695  DB_XREF=841486  TID=Ssc.3522.2  CNT=20  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.3522  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.18550.1.S1_at,0.001487335,0.167598261,0.74524902,3.29372523,4.55227607,0.284065385,UP,3,3,gb:CO951709  DB_XREF=gi:51328719  DB_XREF=UMC-pd12fol-012-a10  TID=Ssc.29195.1  CNT=7  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.29195  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.24314.1.S1_at,0.001539637,0.171396662,0.742645863,5.28126252,6.02805945,0.473882002,UP,3,3,"gb:BF080069  DB_XREF=gi:10873899  DB_XREF=230817  TID=Ssc.5222.1  CNT=12  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.5222  UG_TITLE=Transcribed locus, highly similar to NP_006039.2 ubiquitination factor E4B (UFD2 homolog, yeast) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.5799.1.S1_at,0.001661711,0.179836646,0.736833992,5.8802006,7.75238946,0.153786676,UP,0,1,gb:CO990451  DB_XREF=gi:51349725  DB_XREF=UMC-pd3ov3-003-d08  TID=Ssc.30322.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.30322  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.3795.1.A1_a_at,0.001666845,0.179836646,0.736597147,8.08600289,8.3947707,0.734351259,UP,0,0,gb:CK467004  DB_XREF=gi:40838281  DB_XREF=938266  TID=Ssc.25133.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.25133  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.20238.2.S1_a_at,0.001669369,0.179836646,0.736480922,6.31101931,6.61389764,0.738688967,UP,3,3,"gb:CO942712  DB_XREF=gi:51309471  DB_XREF=UMC-p2mm4-002-e08  TID=Ssc.6417.1  CNT=18  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.6417  UG_TITLE=Transcribed locus, highly similar to XP_216287.2 similar to UNR-interacting protein (Serine-threonine kinase receptor-associated protein) (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.5995.1.A1_at,0.00169796,0.180112164,0.735174106,6.09243707,7.19263483,0.332805262,UP,1,2,gb:BI181111  DB_XREF=gi:14655520  DB_XREF=UNL-P-FN-ab-g-05-0-UNL.s1  CLONE=UNL-P-FN-ab-g-05-0-UNL  TID=Ssc.11239.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.11239  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.30270.1.A1_at,0.001757134,0.183377973,0.732524533,6.23434221,7.11351097,0.415127839,UP,0,0,"gb:BP156384  DB_XREF=gi:40405857  DB_XREF=BP156384  CLONE=PBL010037G11  TID=Ssc.22075.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.22075  UG_TITLE=Transcribed locus, moderately similar to NP_000646.1 selectin L (lymphocyte adhesion molecule 1) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.27083.1.A1_at,0.001777999,0.183377973,0.731607366,1.96212787,3.50375611,0.214032322,UP,3,3,gb:BI185878  DB_XREF=gi:14660287  DB_XREF=UNL-P-FN-df-e-01-0-UNL.s1  CLONE=UNL-P-FN-df-e-01-0-UNL  TID=Ssc.2318.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.2318  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.25136.2.A1_a_at,0.001810178,0.185497927,0.730209691,4.66732448,5.57830614,0.402129276,UP,3,3,"gb:BF443009  DB_XREF=gi:11503101  DB_XREF=260352  TID=Ssc.5005.1  CNT=7  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.5005  UG_TITLE=Transcribed locus, highly similar to XP_233376.1 similar to NAG-5 protein (Rattus norvegicus)  REP_ORG=S. scrofa"
